t; x; y; theta
19761703.561005; 1.00; 0.00; 0.00
19777251.245003; 1.00; 0.00; 0.00
19792899.525009; 1.00; 0.00; 0.00
19809280.565002; 1.00; 0.00; 0.00
19825089.084000; 1.00; 0.00; 0.00
19841439.593002; 1.00; 0.00; 0.00
19858668.528999; 1.00; 0.00; 0.00
19872600.983002; 1.00; 0.00; 0.00
19892114.778008; 1.00; 0.00; 0.00
19904607.499008; 1.00; 0.00; 0.00
19920760.674004; 1.00; 0.00; 0.00
19937532.414009; 1.00; 0.00; 0.00
19953679.896004; 1.00; 0.00; 0.00
t; x; y; theta
20446904.869995; 0.00; 0.00; 0.00
20460814.069000; 0.00; 0.00; 0.00
20479502.927994; 0.00; 0.00; 0.00
20498558.471001; 0.00; 0.00; 0.00
20509147.580994; 0.00; 0.00; 0.00
20525789.523994; 0.00; 0.00; 0.00
20540628.772995; 0.00; 0.00; 0.00
20557876.848999; 0.00; 0.00; 0.00
20573075.771996; 0.00; 0.00; 0.00
20588588.196999; 0.00; 0.00; 0.00
20606042.042999; 0.00; 0.00; 0.00
20621058.707993; 0.00; 0.00; 0.00
20637887.866997; 0.00; 0.00; 0.00
20654810.883995; 0.00; 0.00; 0.00
20668852.573997; 0.00; 0.00; 0.00
20686592.421997; 0.00; 0.00; 0.00
20700975.772995; 0.00; 0.00; 0.00
20716599.254997; 0.00; 0.00; 0.00
20733490.142998; 0.00; 0.00; 0.00
20748632.742996; 0.00; 0.00; 0.00
20764630.341995; 0.00; 0.00; 0.00
20780769.348000; 0.00; 0.00; 0.00
20797171.167999; 0.00; 0.00; 0.00
20814961.206001; 0.00; 0.00; 0.00
20830003.841995; 0.00; 0.00; 0.00
20844922.876991; 0.00; 0.00; 0.00
20860688.943993; 0.00; 0.00; 0.00
20877735.506996; 0.00; 0.00; 0.00
20892945.962997; 0.00; 0.00; 0.00
20908734.821999; 0.00; 0.00; 0.00
20924771.094002; 0.00; 0.00; 0.00
20942984.033997; 0.00; 0.00; 0.00
20956899.996002; 0.00; 0.00; 0.00
20973768.255997; 0.00; 0.00; 0.00
20988701.491997; 0.00; 0.00; 0.00
21005571.943993; 0.00; 0.00; 0.00
21020571.510994; 0.00; 0.00; 0.00
21037931.147003; 0.00; 0.00; 0.00
21052582.481995; 0.00; 0.00; 0.00
21068670.968994; 0.00; 0.00; 0.00
21086360.170998; 0.00; 0.00; 0.00
21101760.503998; 0.00; 0.00; 0.00
21116709.063995; 0.00; 0.00; 0.00
21132605.730003; 0.00; 0.00; 0.00
21149964.543999; 0.00; 0.00; 0.00
21164634.697998; 0.00; 0.00; 0.00
21181289.216995; 0.00; 0.00; 0.00
21208462.830994; 0.00; 0.00; 0.00
21212732.371994; 0.00; 0.00; 0.00
21229553.315002; 0.00; 0.00; 0.00
21244780.087997; 0.00; 0.00; 0.00
21262091.167000; 0.00; 0.00; 0.00
21276635.777000; 0.00; 0.00; 0.00
21294674.448997; 0.00; 0.00; 0.00
21316271.016998; 0.01; 0.00; 0.00
21324588.107002; 0.01; 0.00; 0.00
21340776.476997; 0.02; 0.00; 0.00
21358552.436996; 0.04; 0.00; 0.00
21372691.023003; 0.05; 0.00; 0.00
21390048.462997; 0.06; 0.00; 0.00
21404711.029999; 0.08; 0.00; 0.00
21422178.587997; 0.09; 0.00; 0.00
21436566.434998; 0.10; 0.00; 0.00
21452982.274994; 0.11; 0.00; 0.00
21468596.280998; 0.13; 0.00; 0.00
21486694.329994; 0.14; 0.00; 0.00
21500576.932999; 0.15; 0.00; 0.00
21517818.189995; 0.17; 0.00; 0.00
21532592.960991; 0.18; 0.00; 0.00
21549819.016991; 0.19; 0.00; 0.00
21566921.452995; 0.21; 0.00; 0.00
21581210.399994; 0.22; 0.00; 0.00
21598478.291000; 0.23; 0.00; 0.00
21612667.134003; 0.24; 0.00; 0.00
21630934.421997; 0.26; 0.00; 0.00
21645676.979996; 0.27; 0.00; 0.00
21660771.686996; 0.28; 0.00; 0.00
21676799.695000; 0.29; 0.00; 0.00
21694077.700996; 0.31; 0.00; 0.00
21711722.330994; 0.32; 0.00; 0.00
21726291.865997; 0.33; 0.00; 0.00
21740707.236992; 0.35; 0.00; 0.00
21756848.097992; 0.36; 0.00; 0.00
21772694.686996; 0.37; 0.00; 0.00
21791866.842003; 0.39; 0.00; 0.00
21806702.903999; 0.40; 0.00; 0.00
21822320.726997; 0.41; 0.00; 0.00
21837001.792999; 0.42; 0.00; 0.00
21852580.247002; 0.43; 0.00; 0.00
21871252.823997; 0.45; 0.00; 0.00
21886810.985992; 0.46; 0.00; 0.00
21900599.874001; 0.47; 0.00; 0.00
21917518.393997; 0.49; 0.00; 0.00
21932608.363991; 0.50; 0.00; 0.00
21948573.886993; 0.51; 0.00; 0.00
21966285.813004; 0.53; 0.00; 0.00
21980953.152992; 0.53; 0.00; 0.00
21996731.231995; 0.54; 0.00; 0.00
22014707.362000; 0.55; 0.00; 0.00
22028962.122993; 0.56; 0.00; 0.00
22044597.234001; 0.56; 0.00; 0.00
22062806.417000; 0.57; 0.00; 0.00
22077408.549995; 0.58; 0.00; 0.00
22093362.556000; 0.58; 0.00; 0.00
22110619.920998; 0.59; 0.00; 0.00
22125633.576996; 0.60; 0.00; 0.00
22140590.412994; 0.60; 0.00; 0.00
22157810.554001; 0.61; 0.00; 0.00
22174100.208000; 0.62; 0.00; 0.00
22188695.987000; 0.62; 0.00; 0.00
22204664.209999; 0.63; 0.00; 0.00
22222864.192001; 0.64; 0.00; 0.00
22237623.523994; 0.65; 0.00; 0.00
22253956.259003; 0.65; 0.00; 0.00
22268579.693001; 0.66; 0.00; 0.00
22285460.847992; 0.67; 0.00; 0.00
22301054.214996; 0.67; 0.00; 0.00
22318860.184998; 0.68; 0.00; 0.00
22334327.208992; 0.69; 0.00; 0.00
22348582.469994; 0.69; 0.00; 0.00
22366906.365997; 0.70; 0.00; 0.00
22380947.542999; 0.71; 0.00; 0.00
22396638.251999; 0.71; 0.00; 0.00
22412642.513000; 0.72; 0.00; 0.00
22428642.215004; 0.73; 0.00; 0.00
22446239.306999; 0.74; 0.00; 0.00
22460578.931000; 0.74; 0.00; 0.00
22478486.813995; 0.75; 0.00; 0.00
22499029.819000; 0.76; 0.00; 0.00
22508806.986000; 0.76; 0.00; 0.00
22526277.555000; 0.77; 0.00; 0.00
22540709.310997; 0.78; 0.00; 0.00
22557881.162994; 0.78; 0.00; 0.00
22572687.344994; 0.79; 0.00; 0.00
22588745.780998; 0.80; 0.00; 0.00
22605504.140999; 0.81; 0.00; 0.00
22622500.435997; 0.81; 0.00; 0.00
22636692.735001; 0.82; 0.00; 0.00
22653007.570000; 0.82; 0.00; 0.00
22668631.831001; 0.82; 0.00; 0.00
22685024.749001; 0.83; 0.00; 0.00
22700699.431999; 0.83; 0.00; 0.00
22717363.741997; 0.83; 0.00; 0.00
22732589.742996; 0.84; 0.00; 0.00
22749727.194000; 0.84; 0.00; 0.00
22764846.800995; 0.84; 0.00; 0.00
22781446.620995; 0.84; 0.00; 0.00
22796641.485992; 0.85; 0.00; 0.00
22813261.050003; 0.85; 0.00; 0.00
22828644.736992; 0.85; 0.00; 0.00
22844710.363998; 0.85; 0.00; 0.00
22862463.432991; 0.86; 0.00; 0.00
22878736.507996; 0.86; 0.00; 0.00
22892608.358994; 0.86; 0.00; 0.00
22909805.219994; 0.87; 0.00; 0.00
22924634.255997; 0.87; 0.00; 0.00
22941204.497993; 0.87; 0.00; 0.00
22958374.759995; 0.87; 0.00; 0.00
22972641.024994; 0.88; 0.00; 0.00
22988655.071991; 0.88; 0.00; 0.00
23004609.546997; 0.88; 0.00; 0.00
23020643.579994; 0.88; 0.00; 0.00
23036702.433998; 0.89; 0.00; 0.00
23055507.825996; 0.89; 0.00; 0.00
23068570.951996; 0.89; 0.00; 0.00
23084577.739998; 0.90; 0.00; 0.00
23100882.905998; 0.90; 0.00; 0.00
23118594.833000; 0.90; 0.00; 0.00
23133507.543999; 0.90; 0.00; 0.00
23148921.207993; 0.91; 0.00; 0.00
23166119.573997; 0.91; 0.00; 0.00
23180691.043999; 0.91; 0.00; 0.00
23198071.338997; 0.92; 0.00; 0.00
23212664.699997; 0.92; 0.00; 0.00
23228792.135994; 0.92; 0.00; 0.00
23244662.705994; 0.92; 0.00; 0.00
23261799.031998; 0.93; 0.00; 0.00
23276632.106995; 0.93; 0.00; 0.00
23293699.293999; 0.93; 0.00; 0.00
23308975.750999; 0.93; 0.00; 0.00
23326010.380997; 0.94; 0.00; 0.00
23340603.912003; 0.94; 0.00; 0.00
23356922.083000; 0.94; 0.00; 0.00
23373738.154999; 0.94; 0.00; 0.00
23388636.766998; 0.94; 0.00; 0.00
23404758.671997; 0.94; 0.00; 0.00
23421825.548996; 0.94; 0.00; 0.00
23436620.384003; 0.94; 0.00; 0.00
23453530.578995; 0.94; 0.00; 0.00
23469907.810997; 0.94; 0.00; 0.00
23485377.530991; 0.95; 0.00; 0.00
23500591.839996; 0.95; 0.00; 0.00
23516581.222992; 0.95; 0.00; 0.00
23534001.924004; 0.95; 0.00; 0.00
23548815.088997; 0.95; 0.00; 0.00
23565889.700996; 0.95; 0.00; 0.00
23581373.954994; 0.95; 0.00; 0.00
23596578.053001; 0.95; 0.00; 0.00
23612592.120995; 0.95; 0.00; 0.00
23628637.145996; 0.95; 0.00; 0.00
23644628.238998; 0.96; 0.00; 0.00
23660617.601997; 0.96; 0.00; 0.00
23676621.682999; 0.96; 0.00; 0.00
23694683.918999; 0.96; 0.00; 0.00
23711666.256996; 0.96; 0.00; 0.00
23724710.241997; 0.96; 0.00; 0.00
23742934.769997; 0.96; 0.00; 0.00
23756703.723999; 0.96; 0.00; 0.00
23772598.118996; 0.96; 0.00; 0.00
23788587.657997; 0.96; 0.00; 0.00
23805585.262001; 0.97; 0.00; 0.00
23822206.023994; 0.97; 0.00; 0.00
23836723.041992; 0.97; 0.00; 0.00
23855360.442993; 0.97; 0.00; 0.00
23869605.958000; 0.97; 0.00; 0.00
23884685.846001; 0.97; 0.00; 0.00
23901740.091995; 0.97; 0.00; 0.00
23916584.354004; 0.97; 0.00; 0.00
23934097.122002; 0.97; 0.00; 0.00
23949577.020996; 0.97; 0.00; 0.00
23966946.109001; 0.98; 0.00; 0.00
23982851.015999; 0.98; 0.00; 0.00
23998544.064995; 0.98; 0.00; 0.00
24012577.000992; 0.98; 0.00; 0.00
24030522.123001; 0.98; 0.00; 0.00
24045738.979996; 0.98; 0.00; 0.00
24062031.471001; 0.98; 0.00; 0.00
24076924.836998; 0.98; 0.00; 0.00
24092676.250000; 0.98; 0.00; 0.00
24108988.341995; 0.98; 0.00; 0.00
24126653.124001; 0.98; 0.00; 0.00
24140962.254997; 0.98; 0.00; 0.00
24156599.959999; 0.98; 0.00; 0.00
24173374.220993; 0.98; 0.00; 0.00
24189981.693993; 0.98; 0.00; 0.00
24204900.340996; 0.98; 0.00; 0.00
24222396.851997; 0.98; 0.00; 0.00
24236653.414993; 0.98; 0.00; 0.00
24255592.377998; 0.98; 0.00; 0.00
24270230.431000; 0.98; 0.00; 0.00
24285049.114998; 0.98; 0.00; 0.00
24300631.880997; 0.98; 0.00; 0.00
24316799.463997; 0.99; 0.00; 0.00
24332680.669998; 0.99; 0.00; 0.00
24351365.091003; 0.99; 0.00; 0.00
24366305.426994; 0.99; 0.00; 0.00
24380645.779999; 0.99; 0.00; 0.00
24396589.623993; 0.99; 0.00; 0.00
24414106.370995; 0.99; 0.00; 0.00
24428883.452995; 0.99; 0.00; 0.00
24444606.955002; 0.99; 0.00; 0.00
24462384.630997; 0.99; 0.00; 0.00
24476727.827995; 0.99; 0.00; 0.00
24497626.265999; 0.99; 0.00; 0.00
24508717.556999; 0.99; 0.00; 0.00
24525854.101997; 0.99; 0.00; 0.00
24542492.128998; 0.99; 0.00; 0.00
24556601.639992; 0.99; 0.00; 0.00
24573905.143997; 0.99; 0.00; 0.00
24588621.123001; 0.99; 0.00; 0.00
24606458.274994; 0.99; 0.00; 0.00
24620679.134995; 0.99; 0.00; 0.00
24638436.063995; 0.99; 0.00; 0.00
24654021.037994; 0.99; 0.00; 0.00
24668563.173996; 0.99; 0.00; 0.00
24684583.093002; 0.99; 0.00; 0.00
24701523.809998; 0.99; 0.00; 0.00
24716885.383995; 0.99; 0.00; 0.00
24732717.892998; 0.99; 0.00; 0.00
24749598.505997; 0.99; 0.00; 0.00
24764577.387001; 1.00; 0.00; 0.00
24781103.136002; 1.00; 0.00; 0.00
24796628.124001; 1.00; 0.00; 0.00
24813261.845001; 1.00; 0.00; 0.00
24828627.895004; 1.00; 0.00; 0.00
24845189.493996; 1.00; 0.00; 0.00
24861493.005997; 1.00; 0.00; 0.00
24876594.162994; 1.00; 0.00; 0.00
24892661.263992; 1.00; 0.00; 0.00
24908617.496002; 1.00; 0.00; 0.00
24924640.544998; 1.00; 0.00; 0.00
24942225.063995; 1.00; 0.00; 0.00
24956579.502998; 1.00; 0.00; 0.00
24972608.388000; 1.00; 0.00; 0.00
24988588.544998; 1.00; 0.00; 0.00
25006316.639000; 1.00; 0.00; 0.00
25020696.697990; 1.00; 0.00; 0.00
25036621.960999; 1.00; 0.00; 0.00
25052576.505997; 1.00; 0.00; 0.00
25068610.011993; 1.00; 0.00; 0.00
25084706.355995; 1.00; 0.00; 0.00
25100688.860992; 1.00; 0.00; 0.00
25117907.744003; 1.00; 0.00; 0.00
25133649.112000; 1.00; 0.00; 0.00
25149504.578995; 1.00; 0.00; 0.00
25164574.976997; 1.00; 0.00; 0.00
25180610.470993; 1.00; 0.00; 0.00
25199022.763000; 1.00; 0.00; 0.00
25213621.971992; 1.00; 0.00; 0.00
25229257.468002; 1.00; 0.00; 0.00
25244978.246002; 1.00; 0.00; 0.00
25260727.725998; 1.00; 0.00; 0.00
25278267.289993; 1.00; 0.00; 0.00
25294709.627991; 1.00; 0.00; 0.00
25309385.197998; 1.00; 0.00; 0.00
25325082.875999; 1.00; 0.00; 0.00
25340874.063995; 1.00; 0.00; 0.00
25357370.651993; 1.00; 0.00; 0.00
25374866.713997; 1.00; 0.00; 0.00
25389530.712997; 1.00; 0.00; 0.00
25404652.296997; 1.00; 0.00; 0.00
25420622.349998; 1.00; 0.00; 0.00
25439360.032997; 1.00; 0.00; 0.00
25454028.984993; 1.00; 0.00; 0.00
25468578.469002; 1.00; 0.00; 0.00
25484582.544998; 1.00; 0.00; 0.00
25502090.273003; 1.00; 0.00; 0.00
25517090.334999; 1.00; 0.00; 0.00
25533064.709000; 1.00; 0.00; 0.00
25548646.364998; 1.00; 0.00; 0.00
25565423.851997; 1.00; 0.00; 0.00
25581987.601997; 1.00; 0.00; 0.00
25596901.606995; 1.00; 0.00; 0.00
25612649.505997; 1.00; 0.00; 0.00
25632008.284996; 1.00; 0.00; 0.00
25645189.763000; 1.00; 0.00; 0.00
25660715.847000; 1.00; 0.00; 0.00
25676606.679993; 1.00; 0.00; 0.00
25692747.396996; 1.00; 0.00; 0.00
25708588.510002; 1.00; 0.00; 0.00
25727037.631996; 1.00; 0.00; 0.00
25740597.056999; 1.00; 0.00; 0.00
25756657.156998; 1.00; 0.00; 0.00
25774007.588997; 1.00; 0.00; 0.00
25788694.805992; 1.00; 0.00; 0.00
25806976.034996; 1.00; 0.00; 0.00
25820789.607002; 1.00; 0.00; 0.00
25836600.388992; 1.00; 0.00; 0.00
25852572.935997; 1.00; 0.00; 0.00
25868708.151993; 1.01; 0.00; 0.00
25885778.406998; 1.01; 0.00; 0.00
25900896.952995; 1.01; 0.00; 0.00
25916909.949997; 1.01; 0.00; 0.00
25933307.543999; 1.01; 0.00; 0.00
25950174.196999; 1.01; 0.00; 0.00
25964642.512001; 1.01; 0.00; 0.00
25980591.893997; 1.01; 0.00; 0.00
25998592.663994; 1.01; 0.00; 0.00
26014454.446999; 1.01; 0.00; 0.00
26028609.594002; 1.01; 0.00; 0.00
26044748.028999; 1.01; 0.00; 0.00
26060633.861000; 1.01; 0.00; 0.00
26078831.043991; 1.01; 0.00; 0.00
26092580.096001; 1.01; 0.00; 0.00
26108652.066002; 1.01; 0.00; 0.00
26126874.271996; 1.01; 0.00; 0.00
26140904.174995; 1.01; 0.00; 0.00
26157937.083000; 1.01; 0.00; 0.00
26172640.133995; 1.01; 0.00; 0.00
26191229.225998; 1.01; 0.00; 0.00
26204635.765999; 1.01; 0.00; 0.00
26220631.182999; 1.01; 0.00; 0.00
26236573.611000; 1.01; 0.00; 0.00
26253829.218994; 1.01; 0.00; 0.00
26268616.683998; 1.01; 0.00; 0.00
26285061.053993; 1.01; 0.00; 0.00
26301048.729996; 1.01; 0.00; 0.00
26319288.828003; 1.01; 0.00; 0.00
26333669.894997; 1.01; 0.00; 0.00
26349282.094994; 1.01; 0.00; 0.00
26364639.268997; 1.01; 0.00; 0.00
26380604.445999; 1.01; 0.00; 0.00
26399597.881996; 1.01; 0.00; 0.00
26414397.109993; 1.01; 0.00; 0.00
26430007.530998; 1.01; 0.00; 0.00
26444800.508995; 1.01; 0.00; 0.00
26460610.454994; 1.01; 0.00; 0.00
26478945.271996; 1.01; 0.00; 0.00
26492612.766991; 1.01; 0.00; 0.00
26508586.114998; 1.01; 0.00; 0.00
26527580.273994; 1.01; 0.00; 0.00
26540589.848000; 1.01; 0.00; 0.00
26556725.435997; 1.01; 0.00; 0.00
26572610.750992; 1.01; 0.00; 0.00
26588579.962997; 1.01; 0.00; 0.00
26604599.482002; 1.01; 0.00; 0.00
26623288.568001; 1.01; 0.00; 0.00
26637986.723999; 1.01; 0.00; 0.00
26652932.304001; 1.01; 0.00; 0.00
26670358.805000; 1.01; 0.00; 0.00
26685705.849998; 1.01; 0.00; 0.00
26702920.169998; 1.01; 0.00; 0.00
26719222.041992; 1.01; 0.00; 0.00
26732935.034996; 1.01; 0.00; 0.00
26750761.881996; 1.01; 0.00; 0.00
26765733.802994; 1.01; 0.00; 0.00
26781483.403000; 1.01; 0.00; 0.00
26796722.690994; 1.01; 0.00; 0.00
26812634.882996; 1.01; 0.00; 0.00
26831722.121002; 1.01; 0.00; 0.00
26845760.075996; 1.01; 0.00; 0.00
26861582.670998; 1.01; 0.00; 0.00
26876569.771996; 1.01; 0.00; 0.00
26894038.139999; 1.01; 0.00; 0.00
26909437.952003; 1.01; 0.00; 0.00
26924687.433998; 1.01; 0.00; 0.00
26940603.561996; 1.01; 0.00; 0.00
26957506.469994; 1.01; 0.00; 0.00
26972651.112999; 1.01; 0.00; 0.00
26989215.977997; 1.01; 0.00; 0.00
27004598.190994; 1.01; 0.00; 0.00
27021201.959000; 1.01; 0.00; 0.00
27037295.091995; 1.01; 0.00; 0.00
27052603.588997; 1.01; 0.00; 0.00
27068726.570000; 1.01; 0.00; 0.00
27085644.141991; 1.01; 0.00; 0.00
27103035.303993; 1.01; 0.00; 0.00
27117823.501991; 1.01; 0.00; 0.00
27133010.184998; 1.01; 0.00; 0.00
27148772.715996; 1.01; 0.00; 0.00
27166153.004997; 1.01; 0.00; 0.00
27182973.880997; 1.01; 0.00; 0.00
27196569.471001; 1.01; 0.00; 0.00
27212858.533997; 1.01; 0.00; 0.00
27228656.817993; 1.01; 0.00; 0.00
27246696.028000; 1.01; 0.00; 0.00
27261499.266998; 1.01; 0.00; 0.00
27276707.851997; 1.01; 0.00; 0.00
27293318.278999; 1.01; 0.00; 0.00
27310883.785995; 1.01; 0.00; 0.00
27325492.875999; 1.01; 0.00; 0.00
27342824.225998; 1.01; 0.00; 0.00
27356984.411003; 1.01; 0.00; 0.00
27372648.552002; 1.01; 0.00; 0.00
27391431.286995; 1.01; 0.00; 0.00
27405812.347000; 1.01; 0.00; 0.00
27423531.502998; 1.01; 0.00; 0.00
27438064.697998; 1.01; 0.00; 0.00
27453214.262001; 1.01; 0.00; 0.00
27468934.617996; 1.01; 0.00; 0.00
27484872.776001; 1.01; 0.00; 0.00
27501752.124001; 1.01; 0.00; 0.00
27516646.652000; 1.01; 0.00; 0.00
27532691.671997; 1.01; 0.00; 0.00
27548652.890991; 1.01; 0.00; 0.00
27564615.042000; 1.01; 0.00; 0.00
27580649.246994; 1.01; 0.00; 0.00
27596638.864998; 1.01; 0.00; 0.00
27612639.193993; 1.01; 0.00; 0.00
27628626.060997; 1.01; 0.00; 0.00
27647331.122002; 1.01; 0.00; 0.00
27662823.676994; 1.01; 0.00; 0.00
27676730.653000; 1.01; 0.00; 0.00
27692572.964996; 1.01; 0.00; 0.00
27709772.832993; 1.01; 0.00; 0.00
27725431.439995; 1.01; 0.00; 0.00
27740594.814995; 1.01; 0.00; 0.00
27756739.644997; 1.01; 0.00; 0.00
27772635.077995; 1.01; 0.00; 0.00
27790914.754997; 1.01; 0.00; 0.00
27806480.714996; 1.01; 0.00; 0.00
27821095.746002; 1.01; 0.00; 0.00
27836583.593994; 1.01; 0.00; 0.00
27852707.550003; 1.01; 0.00; 0.00
27868832.075996; 1.01; 0.00; 0.00
27886935.875992; 1.01; 0.00; 0.00
27900910.292000; 1.01; 0.00; 0.00
27916599.633995; 1.01; 0.00; 0.00
27934786.691994; 1.01; 0.00; 0.00
27950717.459999; 1.01; 0.00; 0.00
27964939.711998; 1.01; 0.00; 0.00
27983467.639999; 1.01; 0.00; 0.00
27999228.520996; 1.01; 0.00; 0.00
28014208.432999; 1.01; 0.00; 0.00
28029768.245003; 1.01; 0.00; 0.00
28044632.639000; 1.01; 0.00; 0.00
28063022.652992; 1.01; 0.00; 0.00
28076683.817993; 1.01; 0.00; 0.00
28094134.495995; 1.01; 0.00; 0.00
28108642.329994; 1.01; 0.00; 0.00
28124726.233994; 1.01; 0.00; 0.00
28140611.657997; 1.01; 0.00; 0.00
28157227.072998; 1.01; 0.00; 0.00
28174571.626999; 1.01; 0.00; 0.00
28189678.613998; 1.01; 0.00; 0.00
28204781.905998; 1.01; 0.00; 0.00
28220598.478996; 1.01; 0.00; 0.00
28236608.329002; 1.01; 0.00; 0.00
28254680.564995; 1.01; 0.00; 0.00
28269451.459999; 1.01; 0.00; 0.00
28285880.160995; 1.01; 0.00; 0.00
28300689.336990; 1.01; 0.00; 0.00
28316603.803001; 1.01; 0.00; 0.00
28332956.762001; 1.01; 0.00; 0.00
28348606.660995; 1.01; 0.00; 0.00
28364659.903999; 1.01; 0.00; 0.00
28380982.757996; 1.01; 0.00; 0.00
28396611.500992; 1.01; 0.00; 0.00
28414204.394997; 1.01; 0.00; 0.00
28429684.622993; 1.01; 0.00; 0.00
28444789.695000; 1.01; 0.00; 0.00
28461688.808998; 1.01; 0.00; 0.00
28476765.181000; 1.01; 0.00; 0.00
28492576.032997; 1.01; 0.00; 0.00
28508611.714996; 1.01; 0.00; 0.00
28524844.956993; 1.01; 0.00; 0.00
28541159.767998; 1.01; 0.00; 0.00
28557697.745003; 1.01; 0.00; 0.00
28574877.000999; 1.01; 0.00; 0.00
28590024.604996; 1.01; 0.00; 0.00
28604606.444992; 1.01; 0.00; 0.00
28621734.266998; 1.01; 0.00; 0.00
28638135.170998; 1.01; 0.00; 0.00
28652921.758995; 1.01; 0.00; 0.00
28669223.769997; 1.01; 0.00; 0.00
28684946.740997; 1.01; 0.00; 0.00
28701804.643997; 1.01; 0.00; 0.00
28718250.021996; 1.01; 0.00; 0.00
28732623.026993; 1.01; 0.00; 0.00
28748569.699997; 1.01; 0.00; 0.00
28764591.425003; 1.01; 0.00; 0.00
t; x; y; theta
7154722.129997; 0.00; 0.00; 0.00
7168395.944000; 0.00; 0.00; 0.00
7184715.934006; 0.00; 0.00; 0.00
7200352.433998; 0.00; 0.00; 0.00
7216371.309998; 0.00; 0.00; 0.00
7232376.289001; 0.00; 0.00; 0.00
7251028.057999; 0.00; 0.00; 0.00
7264400.391998; 0.00; 0.00; 0.00
7282405.455002; 0.00; 0.00; 0.00
7296475.838997; 0.00; 0.00; 0.00
7315444.731995; 0.00; 0.00; 0.00
7328690.283997; 0.00; 0.00; 0.00
7344381.143997; 0.00; 0.00; 0.00
7361885.036995; 0.00; 0.00; 0.00
7376360.861000; 0.00; 0.00; 0.00
7394658.795998; 0.00; 0.00; 0.00
7409418.721992; 0.00; 0.00; 0.00
7425206.946999; 0.00; 0.00; 0.00
7441837.651993; 0.00; 0.00; 0.00
7456454.441002; 0.00; 0.00; 0.00
7472389.418999; 0.00; 0.00; 0.00
7488428.379997; 0.00; 0.00; 0.00
7504463.929001; 0.00; 0.00; 0.00
7522537.637993; 0.00; 0.00; 0.00
7536661.566002; 0.00; 0.00; 0.00
7553541.028000; 0.00; 0.00; 0.00
7569606.087006; 0.00; 0.00; 0.00
7586121.854996; 0.00; 0.00; 0.00
7600410.572998; 0.00; 0.00; 0.00
7618266.498993; 0.00; 0.00; 0.00
7632658.014000; 0.00; 0.00; 0.00
7649848.704002; 0.00; 0.00; 0.00
7664405.988998; 0.00; 0.00; 0.00
7682290.067001; 0.00; 0.00; 0.00
7696532.431999; 0.00; 0.00; 0.00
7713335.333000; 0.00; 0.00; 0.00
7729096.684998; 0.00; 0.00; 0.00
7744584.631996; 0.00; 0.00; 0.00
7760363.583000; 0.00; 0.00; 0.00
7777894.284996; 0.00; 0.00; 0.00
7794232.809998; 0.00; 0.00; 0.00
7808641.894997; 0.00; 0.00; 0.00
7825000.741997; 0.00; 0.00; 0.00
7840434.953003; 0.00; 0.00; 0.00
7858965.050995; 0.00; 0.00; 0.00
7872688.800003; 0.00; 0.00; 0.00
7888376.096001; 0.00; 0.00; 0.00
7904410.988998; 0.00; 0.00; 0.00
7920447.111000; 0.00; 0.00; 0.00
7937831.386002; 0.00; 0.00; 0.00
7952750.765999; 0.00; 0.00; 0.00
7968474.486000; 0.00; 0.00; 0.00
7984363.165993; 0.00; 0.00; 0.00
8000456.284996; 0.01; 0.00; 0.00
8016511.971001; 0.02; 0.00; 0.00
8033565.662003; 0.04; 0.00; 0.00
8051333.420998; 0.05; 0.00; 0.00
8064374.047997; 0.06; 0.00; 0.00
8082619.431000; 0.08; 0.00; 0.00
8097489.161003; 0.09; 0.00; 0.00
8112443.891998; 0.10; 0.00; 0.00
8128394.371994; 0.11; 0.00; 0.00
8145814.206993; 0.13; 0.00; 0.00
8160416.124001; 0.14; 0.00; 0.00
8176725.155998; 0.15; 0.00; 0.00
8194931.352997; 0.17; 0.00; 0.00
8210287.655998; 0.18; 0.00; 0.00
8225963.855003; 0.19; 0.00; 0.00
8240483.209999; 0.20; 0.00; 0.00
8256400.165001; 0.22; 0.00; 0.00
8273651.776001; 0.23; 0.00; 0.00
8288406.350998; 0.24; 0.00; 0.00
8304608.291000; 0.25; 0.00; 0.00
8320842.701996; 0.27; 0.00; 0.00
8337918.142998; 0.28; 0.00; 0.00
8353630.723000; 0.29; 0.00; 0.00
8370450.339996; 0.31; 0.00; 0.00
8385862.212997; 0.32; 0.00; 0.00
8400520.171997; 0.33; 0.00; 0.00
8426857.422997; 0.34; 0.00; 0.00
8434546.299995; 0.36; 0.00; 0.00
8448421.834999; 0.37; 0.00; 0.00
8466079.405998; 0.38; 0.00; 0.00
8480932.908997; 0.40; 0.00; 0.00
8496438.485001; 0.41; 0.00; 0.00
8514747.670998; 0.42; 0.00; 0.00
8528404.771004; 0.43; 0.00; 0.00
8544399.719994; 0.45; 0.00; 0.00
8560412.090004; 0.46; 0.00; 0.00
8576459.283997; 0.47; 0.00; 0.00
8592595.155998; 0.48; 0.00; 0.00
8608868.100998; 0.50; 0.00; 0.00
8626502.771004; 0.51; 0.00; 0.00
8640371.609001; 0.52; 0.00; 0.00
8662208.041000; 0.54; 0.00; 0.00
8673225.837997; 0.54; 0.00; 0.00
8688767.311996; 0.55; 0.00; 0.00
8704749.751991; 0.56; 0.00; 0.00
8720448.796997; 0.56; 0.00; 0.00
8736523.698997; 0.57; 0.00; 0.00
8752790.368996; 0.58; 0.00; 0.00
